4494654531721438|06|2028|605
4494654531213063|11|2025|776
4494654531852233|04|2025|770
4494654531275872|08|2028|352
4494654531005543|03|2025|374
4494654531661774|02|2026|023
4494654531820305|03|2026|153
4494654531365335|04|2026|802
4494654531631330|11|2025|302
4494654531878071|01|2025|835
4494654531303856|04|2025|583
4494654531324423|07|2025|314
4494654531513728|06|2027|234
4494654531774312|02|2027|187
4494654531427770|02|2027|220
4494654531842200|12|2027|778
4494654531222536|09|2025|363
4494654531633377|09|2027|767
4494654531453735|12|2027|207
4494654531851763|04|2026|072
4494654531306180|11|2026|080
4494654531125606|10|2027|678
4494654531744778|08|2027|235
4494654531448362|04|2026|683
4494654531264678|06|2027|084
4494654531223435|12|2027|126
4494654531566338|09|2028|414
4494654531413580|02|2026|867
4494654531532561|10|2026|667
4494654531503323|05|2026|231
4494654531713773|09|2027|645
4494654531261385|07|2025|246
4494654531566858|12|2028|414
4494654531762754|04|2026|187
4494654531446838|11|2025|873
4494654531447448|09|2028|008
4494654531331758|07|2026|288
4494654531802378|05|2025|816
4494654531518081|06|2028|201
4494654531353133|02|2026|708
4494654531164555|01|2025|530
4494654531837556|11|2025|781
4494654531300605|06|2027|425
4494654531777307|12|2026|751
4494654531555315|09|2025|525
4494654531837507|08|2025|743
4494654531744281|02|2025|346
4494654531458015|12|2025|832
4494654531423076|04|2028|584
4494654531001237|03|2027|364
4494654531127131|03|2027|381
4494654531722741|09|2026|127
4494654531055001|10|2027|156
4494654531573508|12|2026|244
4494654531887338|12|2027|751
4494654531114758|10|2025|368
4494654531067238|09|2025|038
4494654531766466|09|2027|735
4494654531408317|09|2025|046
4494654531015708|06|2026|331
4494654531554375|07|2027|804
4494654531622487|03|2028|450
4494654531264736|10|2028|877
4494654531524063|09|2025|443
4494654531118254|11|2027|368
4494654531012127|07|2028|205
4494654531313657|01|2028|374
4494654531271244|09|2025|031
4494654531488012|12|2026|167
4494654531564614|10|2028|552
4494654531784543|02|2028|846
4494654531130333|05|2026|353
4494654531505773|06|2025|125
4494654531683505|05|2027|413
4494654531850161|02|2025|577
4494654531765161|06|2027|562
4494654531185618|09|2028|663
4494654531141306|12|2027|014
4494654531462801|02|2027|547
4494654531860632|03|2026|688
4494654531252350|03|2028|521
4494654531382678|12|2025|768
4494654531611688|03|2028|831
4494654531265063|11|2027|706
4494654531520038|12|2027|544
4494654531770088|05|2026|123
4494654531101771|09|2025|455
4494654531125374|08|2025|643
