5472920000503117|05|2025|243
5472920000568524|10|2026|230
5472920000555141|08|2028|077
5472920000532025|03|2027|151
5472920000580248|05|2025|548
5472920000543121|02|2026|575
5472920000555661|01|2025|167
5472920000505013|11|2026|863
5472920000583044|12|2027|765
5472920000544145|01|2028|717
5472920000581311|02|2025|717
5472920000517604|04|2025|062
5472920000562022|09|2028|451
5472920000520566|03|2028|054
5472920000531332|07|2025|165
5472920000573276|06|2028|805
5472920000557535|09|2025|321
5472920000584588|10|2026|230
5472920000546165|05|2025|533
5472920000567138|12|2028|628
5472920000564168|09|2028|242
5472920000540234|08|2026|778
5472920000521671|07|2026|532
5472920000517844|05|2028|506
5472920000520434|03|2025|652
5472920000510682|02|2026|631
5472920000575222|03|2027|885
5472920000505260|12|2027|455
5472920000513066|12|2025|176
5472920000505401|10|2027|866
5472920000516424|02|2028|040
5472920000560752|12|2028|383
5472920000521408|12|2025|248
5472920000513835|09|2028|634
5472920000575610|03|2028|415
5472920000542354|07|2028|075
5472920000561800|06|2027|320
5472920000542347|02|2027|072
5472920000537024|05|2027|277
5472920000563640|03|2025|502
5472920000575883|05|2027|524
5472920000578382|06|2027|763
5472920000555372|08|2027|817
5472920000521051|01|2028|380
5472920000516812|07|2025|616
5472920000585056|01|2025|808
5472920000543162|08|2028|016
5472920000515012|05|2026|840
5472920000588530|03|2026|241
5472920000538774|11|2025|845
5472920000553872|04|2025|810
5472920000573847|11|2025|305
5472920000513587|10|2025|625
5472920000531878|11|2026|053
5472920000575883|03|2027|784
5472920000585320|08|2025|115
5472920000521002|02|2026|504
5472920000580735|04|2026|401
5472920000586484|11|2026|588
5472920000588480|11|2027|835
5472920000578010|01|2028|034
5472920000572781|04|2026|101
5472920000586047|02|2027|275
5472920000551314|05|2028|286
5472920000504248|02|2027|573
5472920000544541|05|2027|342
5472920000572211|02|2028|017
5472920000513835|10|2028|273
5472920000582822|10|2026|547
5472920000580156|09|2025|116
5472920000587763|12|2028|745
5472920000507548|02|2026|762
5472920000514106|03|2026|517
5472920000522570|12|2026|422
5472920000531068|01|2026|625
5472920000541315|04|2025|276
5472920000550084|01|2028|766
5472920000512704|03|2026|723
5472920000575222|06|2027|421
5472920000525201|06|2026|027
5472920000560034|04|2027|714
